product_id,product_line,product_category,product_group,product_name,supplier_country,supplier_name,supplier_id,announcement_date,launch_date,lead_time,supplier_continent
240200100069,Sports,Golf,Golf,Crew Titanium Straigt Distance 3 S,GB,GrandSlam Sporting Goods Ltd,17832,2013-08-23T13:56:00.000+0000,2014-01-19T16:31:53.000+0000,149,Europe
240200100070,Sports,Golf,Golf,Crew Towel Small Black/Red,GB,GrandSlam Sporting Goods Ltd,17832,2013-03-12T19:03:16.000+0000,2013-05-03T12:29:47.000+0000,52,Europe
240200100071,Sports,Golf,Golf,Crew Towel Small White/Red,GB,GrandSlam Sporting Goods Ltd,17832,2013-09-21T22:47:42.000+0000,2014-02-14T23:46:19.000+0000,146,Europe
240200100072,Sports,Golf,Golf,Crew Trailpack 3-pack,GB,GrandSlam Sporting Goods Ltd,17832,2013-12-21T22:33:16.000+0000,2014-04-30T05:38:56.000+0000,129,Europe
240200100073,Sports,Golf,Golf,Donald Plush Headcover,GB,TeeTime Ltd,15938,2014-01-23T07:03:14.000+0000,2014-04-25T20:24:32.000+0000,93,Europe
240200100074,Sports,Golf,Golf,Expert Firesole Fairway Wood,US,Twain Inc,13198,2013-10-25T00:02:09.000+0000,2014-03-31T12:58:56.000+0000,157,America
240200100075,Sports,Golf,Golf,Expert Firesole Irons 3-P Set,US,Twain Inc,13198,2013-08-20T07:54:01.000+0000,2013-12-17T12:35:40.000+0000,119,America
240200100076,Sports,Golf,Golf,Expert Men's Firesole Driver,US,Twain Inc,13198,2013-12-02T19:49:23.000+0000,2014-01-15T16:54:44.000+0000,43,America
240200100077,Sports,Golf,Golf,Expert Men's Firesole Loose Iron,US,Twain Inc,13198,2014-04-18T09:22:33.000+0000,2014-06-15T05:45:33.000+0000,58,America
240200100078,Sports,Golf,Golf,Expert Men's Nubbins Putter,US,Twain Inc,13198,2014-03-29T18:55:27.000+0000,2014-06-29T15:18:27.000+0000,92,America
240200100079,Sports,Golf,Golf,Expert Umbrella,US,Twain Inc,13198,2014-12-08T17:05:25.000+0000,2015-01-06T15:40:44.000+0000,29,America
240200100080,Sports,Golf,Golf,Expert Women's Firesole Driver,US,Twain Inc,13198,2013-12-04T17:28:03.000+0000,2014-05-21T08:08:21.000+0000,168,America
240200100081,Sports,Golf,Golf,Extreme Distance 90 3-pack,US,Carolina Sports,3808,2014-07-13T23:49:45.000+0000,2014-08-11T11:45:16.000+0000,28,America
240200100082,Sports,Golf,Golf,Extreme Metal Matrix 15-pack,GB,GrandSlam Sporting Goods Ltd,17832,2013-10-06T20:05:36.000+0000,2013-12-20T17:44:01.000+0000,74,Europe
240200100083,Sports,Golf,Golf,Extreme Spin 90 3-pack,US,Carolina Sports,3808,2014-03-30T00:09:29.000+0000,2014-04-30T20:02:39.000+0000,32,America
240200100084,Sports,Golf,Golf,"Fishing Rod, 12 Feet PSN",NL,Van Dammeren International,2995,2013-02-05T10:29:18.000+0000,2013-08-03T15:05:05.000+0000,179,Europe
240200100085,Sports,Golf,Golf,"Fishing Rod, 9 Feet JRH",NL,Van Dammeren International,2995,2014-12-17T05:53:59.000+0000,2015-01-27T09:37:45.000+0000,41,Europe
240200100086,Sports,Golf,Golf,Giraffe Plush Headcover,GB,TeeTime Ltd,15938,2014-07-24T13:42:33.000+0000,2014-08-09T02:49:45.000+0000,16,Europe
240200100087,Sports,Golf,Golf,Grandslam Barrel Headcover Red,GB,GrandSlam Sporting Goods Ltd,17832,2013-03-22T03:43:12.000+0000,2013-06-26T14:26:25.000+0000,96,Europe
240200100088,Sports,Golf,Golf,Grandslam Flex Men's Golf Gloves,GB,GrandSlam Sporting Goods Ltd,17832,2014-11-17T03:15:52.000+0000,2014-12-24T07:18:57.000+0000,37,Europe
240200100089,Sports,Golf,Golf,Grandslam Flex Women's Golf Gloves,GB,GrandSlam Sporting Goods Ltd,17832,2013-08-30T05:14:08.000+0000,2013-10-25T00:18:35.000+0000,56,Europe
240200100090,Sports,Golf,Golf,Grandslam Grip Sg Men's Golf Gloves,GB,GrandSlam Sporting Goods Ltd,17832,2014-08-06T09:50:44.000+0000,2014-11-01T22:57:01.000+0000,88,Europe
240200100091,Sports,Golf,Golf,Grandslam Grip Sg Women's Golf Gloves,GB,GrandSlam Sporting Goods Ltd,17832,2014-09-28T00:21:24.000+0000,2015-01-13T10:44:59.000+0000,107,Europe
240200100092,Sports,Golf,Golf,Grandslam Putter Cover,GB,GrandSlam Sporting Goods Ltd,17832,2014-07-18T17:57:49.000+0000,2014-12-19T22:37:35.000+0000,155,Europe
240200100093,Sports,Golf,Golf,Grandslam Staff Flex Llh Golf Gloves,US,Carolina Sports,3808,2014-12-25T22:47:54.000+0000,2015-04-30T06:44:57.000+0000,125,America
240200100094,Sports,Golf,Golf,Grandslam Staff Flex Mhl Golf Gloves,US,Carolina Sports,3808,2014-01-27T03:43:47.000+0000,2014-03-01T08:52:42.000+0000,33,America
240200100095,Sports,Golf,Golf,Grandslam Staff Fs Copper Insert Putter,GB,GrandSlam Sporting Goods Ltd,17832,2013-05-17T01:42:05.000+0000,2013-11-07T17:49:15.000+0000,174,Europe
240200100096,Sports,Golf,Golf,Grandslam Staff Fs Ii Graphite Set - 3-Pw,GB,GrandSlam Sporting Goods Ltd,17832,2013-09-23T18:11:36.000+0000,2013-11-05T10:18:12.000+0000,43,Europe
240200100097,Sports,Golf,Golf,Grandslam Staff Fs Metal Matrix Fair,GB,GrandSlam Sporting Goods Ltd,17832,2014-02-10T22:51:42.000+0000,2014-03-25T02:22:28.000+0000,42,Europe
240200100098,Sports,Golf,Golf,Grandslam Staff Grip Llh Golf Gloves,US,Carolina Sports,3808,2014-06-21T18:34:47.000+0000,2014-09-29T22:01:26.000+0000,101,America
240200100099,Sports,Golf,Golf,Grandslam Staff Grip Mhl Golf Gloves,US,Carolina Sports,3808,2014-05-22T13:42:54.000+0000,2014-11-04T05:04:41.000+0000,166,America
240200100100,Sports,Golf,Golf,Grandslam Staff Select Llh Golf Gloves,US,Carolina Sports,3808,2013-10-23T14:52:57.000+0000,2014-04-19T03:58:06.000+0000,178,America
240200100101,Sports,Golf,Golf,Grandslam Staff Tour Mhl Golf Gloves,US,Carolina Sports,3808,2013-08-15T21:11:25.000+0000,2013-12-27T22:56:40.000+0000,134,America
240200100102,Sports,Golf,Golf,Hard Core Pro Distance 3-pack.,GB,GrandSlam Sporting Goods Ltd,17832,2014-05-30T05:22:25.000+0000,2014-06-18T02:08:06.000+0000,19,Europe
240200100103,Sports,Golf,Golf,Hard Core Spin Distance 3-pack,GB,GrandSlam Sporting Goods Ltd,17832,2013-10-06T06:11:05.000+0000,2013-11-28T19:12:37.000+0000,54,Europe
240200100104,Sports,Golf,Golf,Hard Core Straight Distance 3-pack.,GB,GrandSlam Sporting Goods Ltd,17832,2014-03-15T20:39:03.000+0000,2014-07-24T20:11:50.000+0000,131,Europe
240200100105,Sports,Golf,Golf,Headcover Putter Black,NL,Van Dammeren International,2995,2013-05-30T06:06:19.000+0000,2013-11-01T04:04:21.000+0000,155,Europe
240200100106,Sports,Golf,Golf,Headcover Putter Red,NL,Van Dammeren International,2995,2014-07-21T23:43:50.000+0000,2014-09-29T03:52:40.000+0000,69,Europe
240200100107,Sports,Golf,Golf,Headcover Teddy Long Black,NL,Van Dammeren International,2995,2014-04-25T08:41:55.000+0000,2014-09-14T19:56:29.000+0000,142,Europe
240200100108,Sports,Golf,Golf,Headcover Teddy Long Red,NL,Van Dammeren International,2995,2013-04-16T03:04:22.000+0000,2013-10-05T07:29:06.000+0000,172,Europe
240200100109,Sports,Golf,Golf,Hi-fly 3.8 Stand Black/Blue,NL,Van Dammeren International,2995,2014-09-28T04:21:31.000+0000,2014-10-17T18:14:23.000+0000,19,Europe
240200100110,Sports,Golf,Golf,Hi-fly All Trek Stand 8 1/2  Black,NL,Van Dammeren International,2995,2014-06-04T07:26:03.000+0000,2014-10-21T21:50:11.000+0000,140,Europe
240200100111,Sports,Golf,Golf,Hi-fly Bag Junior Carry 7 1/2 Black,NL,Van Dammeren International,2995,2013-12-27T05:59:50.000+0000,2014-04-26T02:09:55.000+0000,120,Europe
240200100112,Sports,Golf,Golf,Hi-fly Ball Bag Black/Blue,NL,Van Dammeren International,2995,2014-05-11T18:03:54.000+0000,2014-07-14T23:33:11.000+0000,65,Europe
240200100113,Sports,Golf,Golf,Hi-fly Calloway Balls,NL,Van Dammeren International,2995,2014-11-11T02:10:06.000+0000,2015-04-15T19:03:02.000+0000,155,Europe
240200100114,Sports,Golf,Golf,Hi-fly Classic 9  Navy/Brown,NL,Van Dammeren International,2995,2013-01-11T03:33:03.000+0000,2013-07-01T13:42:30.000+0000,171,Europe
240200100115,Sports,Golf,Golf,Hi-fly Classic 9  Sand/Brown,NL,Van Dammeren International,2995,2013-05-24T09:01:29.000+0000,2013-11-15T07:20:10.000+0000,175,Europe
240200100116,Sports,Golf,Golf,Hi-fly Intimidator Ti R80/10,NL,Van Dammeren International,2995,2014-02-21T17:22:48.000+0000,2014-04-28T04:44:01.000+0000,66,Europe
240200100117,Sports,Golf,Golf,Hi-fly Intimidator Ti R80/5w,NL,Van Dammeren International,2995,2014-06-17T18:23:43.000+0000,2014-10-25T20:56:10.000+0000,131,Europe
240200100118,Sports,Golf,Golf,Hi-fly Intrepid Stand 8  Black,NL,Van Dammeren International,2995,2014-05-20T13:24:03.000+0000,2014-08-14T00:14:22.000+0000,86,Europe
240200100119,Sports,Golf,Golf,Hi-fly Intrepid Stand 8  Black/Cr,NL,Van Dammeren International,2995,2014-03-24T22:29:06.000+0000,2014-05-29T10:32:59.000+0000,65,Europe
240200100120,Sports,Golf,Golf,Hi-fly Intrepid Stand 8 1/2  Black,NL,Van Dammeren International,2995,2014-12-08T07:06:30.000+0000,2015-01-14T12:47:37.000+0000,37,Europe
240200100121,Sports,Golf,Golf,Hi-fly Micro Groove Class.Blade,NL,Van Dammeren International,2995,2014-06-05T01:58:11.000+0000,2014-11-21T16:34:46.000+0000,169,Europe
240200100122,Sports,Golf,Golf,Hi-fly Micro Groove Tradi.Flange,NL,Van Dammeren International,2995,2013-07-18T00:36:24.000+0000,2013-09-10T07:04:19.000+0000,54,Europe
240200100123,Sports,Golf,Golf,Hi-fly Staff 9  Black/Cobalt,NL,Van Dammeren International,2995,2013-05-20T20:14:39.000+0000,2013-06-21T10:31:23.000+0000,31,Europe
240200100124,Sports,Golf,Golf,Hi-fly Staff Towel Blue/Black,NL,Van Dammeren International,2995,2014-04-21T18:39:17.000+0000,2014-10-07T17:32:01.000+0000,169,Europe
240200100125,Sports,Golf,Golf,Hi-fly Staff Umbrella  Black/Royal,NL,Van Dammeren International,2995,2013-01-04T15:25:55.000+0000,2013-04-10T14:54:20.000+0000,96,Europe
240200100126,Sports,Golf,Golf,Hi-fly Staff Umbrella Black/Blue,NL,Van Dammeren International,2995,2013-07-31T02:46:44.000+0000,2013-09-27T21:49:10.000+0000,59,Europe
240200100127,Sports,Golf,Golf,Hi-fly Stata Dist.90 Balls 3-pack,NL,Van Dammeren International,2995,2014-04-01T15:03:53.000+0000,2014-05-10T15:01:44.000+0000,39,Europe
240200100128,Sports,Golf,Golf,Hi-fly Taylor Made Balls,NL,Van Dammeren International,2995,2013-08-23T23:13:09.000+0000,2013-10-09T00:26:15.000+0000,46,Europe
240200100129,Sports,Golf,Golf,Hi-fly Team Towel Blue/White,NL,Van Dammeren International,2995,2013-01-12T04:01:57.000+0000,2013-04-18T03:01:06.000+0000,96,Europe
240200100130,Sports,Golf,Golf,Hi-fly Tour Advance Flex Steel Re,NL,Van Dammeren International,2995,2014-11-05T05:55:24.000+0000,2015-04-07T14:59:18.000+0000,153,Europe
240200100131,Sports,Golf,Golf,Hi-fly Tour Advance Flex Steel,NL,Van Dammeren International,2995,2014-01-21T15:47:06.000+0000,2014-06-29T03:06:00.000+0000,159,Europe
240200100132,Sports,Golf,Golf,Hi-fly Xl2000 Aero 3-pack,NL,Van Dammeren International,2995,2014-08-04T13:49:34.000+0000,2014-09-15T14:22:58.000+0000,42,Europe
240200100133,Sports,Golf,Golf,Hi-fly Xl2000 Excep.Spin 3-pack,NL,Van Dammeren International,2995,2014-07-25T15:14:23.000+0000,2014-09-23T08:14:52.000+0000,60,Europe
240200100134,Sports,Golf,Golf,Hi-fly Xl2000 Extra Long 3-pack,NL,Van Dammeren International,2995,2013-08-07T13:07:48.000+0000,2013-12-02T12:54:12.000+0000,117,Europe
240200100135,Sports,Golf,Golf,"Hi-fly Xl2000 Extra Long, Women's",NL,Van Dammeren International,2995,2013-12-04T04:29:03.000+0000,2014-05-26T07:21:12.000+0000,173,Europe
240200100136,Sports,Golf,Golf,Hi-fly Xl2000 Kinetic Steel R-80,NL,Van Dammeren International,2995,2014-10-20T09:23:13.000+0000,2015-03-03T00:03:56.000+0000,134,Europe
240200100137,Sports,Golf,Golf,Hi-fly Xl2000 Magna Extr.Control,NL,Van Dammeren International,2995,2013-08-28T03:50:30.000+0000,2014-01-01T11:03:26.000+0000,126,Europe
240200100138,Sports,Golf,Golf,Hi-fly Xl2000 Super Titanium,NL,Van Dammeren International,2995,2014-03-03T09:33:49.000+0000,2014-04-29T20:57:45.000+0000,58,Europe
240200100139,Sports,Golf,Golf,Hiclass Steel Bubble Golf set 3-Pw,US,Twain Inc,13198,2014-06-04T04:19:51.000+0000,2014-08-02T03:11:32.000+0000,59,America
240200100140,Sports,Golf,Golf,Hiclass Steel Driver+Fairway+Bubble,US,Twain Inc,13198,2013-05-21T19:40:25.000+0000,2013-10-22T00:35:01.000+0000,154,America
240200100141,Sports,Golf,Golf,Hiclass Steel Steel Golf set 3-Pw,US,Twain Inc,13198,2014-12-08T17:36:14.000+0000,2015-01-24T22:50:58.000+0000,48,America
240200100142,Sports,Golf,Golf,Hotshot Pro 3 Piece,US,Twain Inc,13198,2013-11-15T03:46:35.000+0000,2014-02-09T23:27:24.000+0000,87,America
240200100143,Sports,Golf,Golf,Hotshot Tour 3 Piece,US,Twain Inc,13198,2014-09-23T08:32:05.000+0000,2015-03-03T02:38:44.000+0000,161,America
240200100144,Sports,Golf,Golf,Iron Golf Club Regular Flex,US,Carolina Sports,3808,2013-03-23T15:07:05.000+0000,2013-06-01T03:48:24.000+0000,70,America
240200100145,Sports,Golf,Golf,Iron Golf Club Stiff Flex,US,Carolina Sports,3808,2014-11-09T01:20:13.000+0000,2015-03-05T04:22:27.000+0000,116,America
240200100146,Sports,Golf,Golf,Ladies,GB,TeeTime Ltd,15938,2013-04-24T12:21:46.000+0000,2013-08-12T19:14:55.000+0000,110,Europe
240200100147,Sports,Golf,Golf,Lady L Windstopper Gloves,GB,TeeTime Ltd,15938,2013-02-13T20:57:06.000+0000,2013-05-23T15:08:48.000+0000,98,Europe
240200100148,Sports,Golf,Golf,Lady M Windstopper Gloves,GB,TeeTime Ltd,15938,2014-12-13T23:30:00.000+0000,2015-05-01T18:31:37.000+0000,138,Europe
240200100149,Sports,Golf,Golf,Lady Plush Headcover,GB,TeeTime Ltd,15938,2014-08-02T17:21:59.000+0000,2014-11-20T17:46:04.000+0000,110,Europe
240200100150,Sports,Golf,Golf,Lady S Windstopper Gloves,GB,TeeTime Ltd,15938,2013-08-25T22:42:48.000+0000,2013-10-11T10:37:55.000+0000,46,Europe
240200100151,Sports,Golf,Golf,"Lady Super Steel Bubble Golf Set, 5sw",US,Twain Inc,13198,2014-07-20T03:03:55.000+0000,2014-12-06T01:57:08.000+0000,139,America
240200100152,Sports,Unknown,Golf,Lady Super Steel Driver+Fair+Bubble,US,Twain Inc,13198,2013-10-06T21:30:48.000+0000,2014-01-15T13:13:53.000+0000,100,America
240200100153,Sports,Golf,Golf,"Men's.l Men's Winter Gloves, Large",NL,Van Dammeren International,2995,2013-07-25T15:44:39.000+0000,2013-11-05T01:07:54.000+0000,103,Europe
240200100154,Sports,Golf,Golf,"Men's.m Men's Winter Gloves, Medium",NL,Van Dammeren International,2995,2014-03-10T08:24:22.000+0000,2014-08-19T21:58:18.000+0000,163,Europe
240200100155,Sports,Golf,Golf,"Men's.s Men's Winter Gloves, Small",NL,Van Dammeren International,2995,2013-05-08T15:43:15.000+0000,2013-06-07T11:24:28.000+0000,30,Europe
240200100156,Sports,Golf,Golf,"Men's.xl Men's Winter Gloves, X-large",NL,Van Dammeren International,2995,2013-04-15T17:21:37.000+0000,2013-07-23T23:15:40.000+0000,100,Europe
240200100157,Sports,Golf,Golf,Normal Standard,GB,TeeTime Ltd,15938,2014-06-02T07:00:39.000+0000,2014-07-31T19:39:37.000+0000,59,Europe
240200100158,Sports,Golf,Golf,Normal Standard 10.5,GB,TeeTime Ltd,15938,2014-02-09T23:25:01.000+0000,2014-02-27T03:53:18.000+0000,17,Europe
240200100159,Sports,Golf,Golf,Normal Standard Flex 3-Pw,US,Carolina Sports,3808,2013-08-10T06:26:53.000+0000,2013-10-08T02:24:58.000+0000,59,America
240200100160,Sports,Golf,Golf,Pga Control Wedge Steel,US,Twain Inc,13198,2014-05-24T23:12:13.000+0000,2014-07-28T22:22:28.000+0000,65,America
240200100161,Sports,Golf,Golf,Precision Jack 304 Balata,GB,GrandSlam Sporting Goods Ltd,17832,2014-05-24T14:11:32.000+0000,2014-10-20T14:36:39.000+0000,149,Europe
240200100162,Sports,Golf,Golf,Precision Jack 306 Balata,GB,GrandSlam Sporting Goods Ltd,17832,2014-11-18T17:32:14.000+0000,2015-05-01T16:42:32.000+0000,164,Europe
240200100163,Sports,Golf,Golf,Precision Jack 308 Balata,GB,GrandSlam Sporting Goods Ltd,17832,2013-02-12T07:37:41.000+0000,2013-06-04T15:08:11.000+0000,112,Europe
240200100164,Sports,Golf,Golf,Precision Jack 309 Lh Balata,GB,GrandSlam Sporting Goods Ltd,17832,2014-05-23T00:48:40.000+0000,2014-08-24T13:53:20.000+0000,93,Europe
240200100165,Sports,Golf,Golf,Precision Jack Blade 1-852 Balata,GB,GrandSlam Sporting Goods Ltd,17832,2013-03-17T19:58:22.000+0000,2013-04-28T05:41:40.000+0000,42,Europe
240200100166,Sports,Golf,Golf,Precision Jack Blade 2-853 Balata,GB,GrandSlam Sporting Goods Ltd,17832,2014-05-23T06:53:01.000+0000,2014-08-23T15:33:15.000+0000,92,Europe
240200100167,Sports,Golf,Golf,Precision Jack Mallet 1-850 Balata,GB,GrandSlam Sporting Goods Ltd,17832,2013-07-07T02:23:27.000+0000,2013-11-27T17:30:35.000+0000,143,Europe
240200100168,Sports,Golf,Golf,Precision Jack Mallet 1-850 Lh Balata,GB,GrandSlam Sporting Goods Ltd,17832,2014-06-08T13:05:22.000+0000,2014-10-16T18:22:08.000+0000,130,Europe
240200100169,Sports,Golf,Golf,Precision Widow 6 Mm Softspikes 24 Piece,GB,TeeTime Ltd,15938,2013-10-05T18:32:41.000+0000,2014-01-16T04:50:28.000+0000,103,Europe
240200100170,Sports,Golf,Golf,Precision Widow 9 Mm Softspikes 24 Piece.,GB,TeeTime Ltd,15938,2014-05-28T03:43:19.000+0000,2014-11-04T17:36:26.000+0000,160,Europe
240200100171,Sports,Golf,Golf,Proplay 2-Way Brush,NL,Van Dammeren International,2995,2013-11-03T08:00:15.000+0000,2014-03-05T12:49:26.000+0000,122,Europe
240200100172,Sports,Golf,Golf,Proplay Caddy Holder,NL,Van Dammeren International,2995,2013-02-06T16:43:18.000+0000,2013-04-01T11:15:49.000+0000,54,Europe
240200100173,Sports,Golf,Golf,Proplay Executive Bi-Metal Graphite,NL,Van Dammeren International,2995,2014-10-08T00:45:55.000+0000,2015-02-11T00:46:24.000+0000,126,Europe
240200100174,Sports,Golf,Golf,Proplay Green Marking 25-pack,NL,Van Dammeren International,2995,2013-01-02T22:34:24.000+0000,2013-04-09T04:55:06.000+0000,96,Europe
240200100175,Sports,Golf,Golf,Proplay Greenmarker,NL,Van Dammeren International,2995,2014-09-13T03:50:34.000+0000,2015-01-19T13:11:23.000+0000,128,Europe
240200100176,Sports,Golf,Golf,Proplay Men's Executive Bi-Metal,NL,Van Dammeren International,2995,2013-10-09T01:37:08.000+0000,2014-01-23T07:16:14.000+0000,106,Europe
240200100177,Sports,Golf,Golf,Proplay Men's Molitor 3+8 Golf set,NL,Van Dammeren International,2995,2014-03-02T02:24:12.000+0000,2014-08-24T01:31:03.000+0000,175,Europe
240200100178,Sports,Golf,Golf,Proplay Men's Tour Force Lp 3-Wood,NL,Van Dammeren International,2995,2013-12-14T07:39:06.000+0000,2014-05-03T04:43:57.000+0000,140,Europe
240200100179,Sports,Golf,Golf,Proplay Men's Tour Force Lp 5-Wood,NL,Van Dammeren International,2995,2013-06-09T22:40:38.000+0000,2013-10-30T04:27:58.000+0000,142,Europe
240200100180,Sports,Golf,Golf,Proplay Men's Tour Force Lp 7-Wood,NL,Van Dammeren International,2995,2014-03-23T15:14:26.000+0000,2014-09-16T22:28:10.000+0000,178,Europe
240200100181,Sports,Golf,Golf,Proplay Men's Tour Force Lp Driver,NL,Van Dammeren International,2995,2013-11-20T01:47:52.000+0000,2014-01-29T19:31:13.000+0000,71,Europe
240200100182,Sports,Golf,Golf,Proplay Men's Tour Force Ti 3w,NL,Van Dammeren International,2995,2013-04-09T13:35:19.000+0000,2013-07-11T07:13:09.000+0000,93,Europe
240200100183,Sports,Golf,Golf,Proplay Men's Tour Force Ti 5w,NL,Van Dammeren International,2995,2014-08-07T17:23:51.000+0000,2014-11-06T09:00:14.000+0000,91,Europe
240200100184,Sports,Golf,Golf,Proplay Men's Tour Force Ti 7w,NL,Van Dammeren International,2995,2014-12-20T07:49:43.000+0000,2015-04-02T23:14:59.000+0000,104,Europe
240200100185,Sports,Golf,Golf,Proplay Men's Tour Force Ti Driver,NL,Van Dammeren International,2995,2013-10-19T18:46:02.000+0000,2014-01-21T11:01:24.000+0000,94,Europe
240200100186,Sports,Golf,Golf,Proplay Molitor Bulk Golf ball,NL,Van Dammeren International,2995,2014-08-18T04:26:25.000+0000,2014-09-18T01:24:10.000+0000,31,Europe
240200100187,Sports,Golf,Golf,Proplay Molitor Ms1,NL,Van Dammeren International,2995,2014-07-04T01:05:24.000+0000,2014-12-22T06:23:47.000+0000,171,Europe
240200100188,Sports,Golf,Golf,Proplay Molitor Ms2,NL,Van Dammeren International,2995,2014-03-04T07:01:12.000+0000,2014-07-29T01:09:20.000+0000,147,Europe
240200100189,Sports,Golf,Golf,Proplay Molitor Ms3,NL,Van Dammeren International,2995,2013-07-04T13:56:12.000+0000,2013-12-05T14:36:01.000+0000,154,Europe
240200100190,Sports,Golf,Golf,Proplay Molitor Ms4-Left,NL,Van Dammeren International,2995,2013-09-28T23:58:43.000+0000,2013-12-24T10:14:51.000+0000,86,Europe
240200100191,Sports,Golf,Golf,"Proplay Pro Responce Gra.4+7, Women's",NL,Van Dammeren International,2995,2013-02-21T19:48:15.000+0000,2013-07-04T22:58:01.000+0000,133,Europe
240200100192,Sports,Golf,Golf,"Proplay Pro Response Gr/St 3+8, Men's",NL,Van Dammeren International,2995,2013-09-05T19:08:25.000+0000,2013-11-28T18:39:40.000+0000,84,Europe
240200100193,Sports,Golf,Golf,Proplay Pro Series 52 Mid Wedge,NL,Van Dammeren International,2995,2014-08-09T04:16:56.000+0000,2014-10-08T23:18:00.000+0000,61,Europe
240200100194,Sports,Unknown,Golf,Proplay Pro Series 56 Sand Wedge,NL,Van Dammeren International,2995,2014-07-31T06:41:05.000+0000,2015-01-14T15:16:03.000+0000,167,Europe
240200100195,Sports,Golf,Golf,Proplay Pro Series 60 Lob Wedge,NL,Van Dammeren International,2995,2014-11-17T21:54:09.000+0000,2014-12-13T22:14:35.000+0000,26,Europe
240200100196,Sports,Golf,Golf,Proplay Pro Series Copper Delta,NL,Van Dammeren International,2995,2014-03-11T06:56:05.000+0000,2014-07-19T07:25:45.000+0000,130,Europe
240200100197,Sports,Golf,Golf,Proplay Pro Series Copper Omega,NL,Van Dammeren International,2995,2014-03-26T07:16:08.000+0000,2014-06-15T21:00:39.000+0000,82,Europe
240200100198,Sports,Golf,Golf,Proplay Pro Series Copper Theta,NL,Van Dammeren International,2995,2014-05-05T11:15:13.000+0000,2014-08-15T01:46:33.000+0000,102,Europe
240200100199,Sports,Golf,Golf,Proplay Pro Series Ps1,NL,Van Dammeren International,2995,2014-02-26T15:21:27.000+0000,2014-04-09T14:40:08.000+0000,42,Europe
240200100200,Sports,Golf,Golf,Proplay Pro Series Ps2,NL,Van Dammeren International,2995,2013-09-08T01:36:40.000+0000,2013-10-21T00:00:54.000+0000,43,Europe
240200100201,Sports,Golf,Golf,Proplay Pro Series Ps3,NL,Van Dammeren International,2995,2014-07-06T03:51:59.000+0000,2014-12-21T09:54:01.000+0000,168,Europe
240200100202,Sports,Golf,Golf,Proplay Pro Series Ps4-Left,NL,Van Dammeren International,2995,2014-12-29T02:24:27.000+0000,2015-06-24T05:21:03.000+0000,177,Europe
240200100203,Sports,Golf,Golf,Proplay Putter Holder,NL,Van Dammeren International,2995,2013-06-24T18:57:07.000+0000,2013-08-28T22:42:04.000+0000,66,Europe
240200100204,Sports,Golf,Golf,Proplay Staff 9 Black/Brown,NL,Van Dammeren International,2995,2014-08-11T18:04:22.000+0000,2014-09-21T09:49:23.000+0000,41,Europe
240200100205,Sports,Golf,Golf,Proplay Staff 9 Burgundy/Brown,NL,Van Dammeren International,2995,2013-07-14T02:02:50.000+0000,2014-01-08T04:53:31.000+0000,178,Europe
240200100206,Sports,Golf,Golf,Proplay Staff 9 Green/Brown,NL,Van Dammeren International,2995,2013-05-19T18:19:37.000+0000,2013-08-06T22:17:38.000+0000,80,Europe
240200100207,Sports,Unknown,Golf,Proplay Stand Black,NL,Van Dammeren International,2995,2013-05-10T10:01:46.000+0000,2013-08-23T04:40:54.000+0000,105,Europe
240200100208,Sports,Golf,Golf,Proplay Umbrella Holder,NL,Van Dammeren International,2995,2013-10-02T10:13:46.000+0000,2014-03-10T16:45:34.000+0000,159,Europe
240200100209,Sports,Golf,Golf,Proplay Women's Executive Bi-Metal,NL,Van Dammeren International,2995,2014-04-02T12:06:14.000+0000,2014-07-19T17:40:55.000+0000,108,Europe
240200100210,Sports,Golf,Golf,Proplay Women's Molitor 3+8 Golf set,NL,Van Dammeren International,2995,2014-06-24T03:05:49.000+0000,2014-10-16T09:33:26.000+0000,114,Europe
240200100211,Sports,Golf,Golf,Proplay Women's Tour Force 7w,NL,Van Dammeren International,2995,2013-05-13T00:51:53.000+0000,2013-06-15T07:00:13.000+0000,33,Europe
240200100212,Sports,Golf,Golf,Proplay Women's Tour Force Lp 3-Wood,NL,Van Dammeren International,2995,2013-05-16T03:26:38.000+0000,2013-08-22T05:37:17.000+0000,98,Europe
240200100213,Sports,Golf,Golf,Proplay Women's Tour Force Lp 5 Wood,NL,Van Dammeren International,2995,2014-12-18T03:52:46.000+0000,2015-03-25T06:39:28.000+0000,97,Europe
240200100214,Sports,Golf,Golf,Proplay Women's Tour Force Lp 7-Wood,NL,Van Dammeren International,2995,2013-01-31T03:03:59.000+0000,2013-03-10T14:37:56.000+0000,38,Europe
240200100215,Sports,Unknown,Golf,Proplay Women's Tour Force Lp Driver,NL,Van Dammeren International,2995,2013-09-13T21:36:45.000+0000,2013-10-23T23:57:55.000+0000,40,Europe
240200100216,Sports,Golf,Golf,Proplay Women's Tour Force Ti 5w,NL,Van Dammeren International,2995,2013-05-29T22:35:08.000+0000,2013-09-26T00:23:03.000+0000,119,Europe
240200100217,Sports,Golf,Golf,Proplay Women's Tour Force Ti Offset Dr,NL,Van Dammeren International,2995,2014-07-29T15:15:45.000+0000,2014-11-03T00:51:47.000+0000,97,Europe
240200100218,Sports,Golf,Golf,Putting Mat Putting Mat with Return,NL,Van Dammeren International,2995,2013-05-18T14:12:16.000+0000,2013-08-05T08:30:50.000+0000,79,Europe
